610,Contradictions of Post Modern Consumerism and Resistance,History/Social and Cultural History/Consumerism/Consumption           ,,
611,Stateless in South Asia: the Making of the India-Bangladesh Enclaves,History/World/Global History/Borders and Regions/Border Establishment           ,,
612,Assessing OSHA Performance: New Evidence from the Construction Industry,History/Economic History/Business and Corporations/Construction           ,,
613,The Political Economy of Industrial Restructuring in China: the Case of Civil Aviation,History/Economic History/Business and Corporations/Transportation           ,,
614,Land Reallocation in an Agrarian Transition,History/Political History/Ideology and Regimes/Communism/Socialism           ,,
615,Trading Spaces: Imagining and Positioning the 'New' South Africa within the Regional and Global Economies,"History/Economic History/Economic Development, Growth, and Aggregate Productivity/National Development           ",,
616,New Thinking about the Old Empire: Post-Soviet Reflections,History/Political History/Ideology and Regimes/Communism/Socialism           ,,
617,Entitlements|| Destitution|| and Emigration in the 1930s Singapore Great Depression,"History/Economic History/Financial Markets, Financial Institutions, and Monetary History/Crisis/Transition           ",,
618,Farm Wages and Living Standards in the Industrial Revolution: England|| 1670- 1869,History/Social and Cultural History/Family/Household           ,,
619,Uncertainty and the Rise of Work-Family Dilemma,History/Social and Cultural History/Family/Household           ,,
620,Ancient Maya Agricultural Installations and the Development of Intensive Agriculture in NW Belize,History/Environmental History/Agriculture           ,,
621,Christian Base Communities in Burkina Faso: Between Church and Politics,History/Social and Cultural History/Systems of Belief/Christianity           ,,
622,Mystical Weapons: Some Evidence from the Liberian War,History/World/Global History/Geopolitics/Internal Conflicts           ,,
623,A Twice Told Tale: The History of the History of Religions' History,History/Social and Cultural History/Systems of Belief/Theory and Issues in Religion and Atheism           ,,
624,The Vatican and the Wall Street Crash: Bernardino Nogara and Papal Finances in the Early 1930s,History/Social and Cultural History/Systems of Belief/Christianity           ,,
625,Informal Repression|| Zero-Sum Politics and Late Third Wave Transitions,History/World/Global History/Geopolitics/Internal Conflicts           ,,
626,Strategic Policy Failure and Governance in Sierra Leone,History/World/Global History/Geopolitics/Internal Conflicts           ,,
627,Qing Connections to the Early Modern World: Ethnography and Cartography in the Eighteenth-Century China,History/World/Global History/Borders and Regions/Border Establishment           ,,
628,After Da Gama: Europe and Asia since 1498,History/World/Global History/Empires/Imperialism/Consequences and Critiques           ,,
629,Evaluating the Process of Development in Egypt|| 1980-97,"History/Economic History/Economic Development, Growth, and Aggregate Productivity/The Process of Development           ",,
630,Nationalism and Kurdish Notables in the Late Ottoman-Early Republican Era,History/World/Global History/Empires/Imperialism/Consequences and Critiques           ,,
631,Structural Reform and Industrial Performance in Argentina,"History/Economic History/Economic Development, Growth, and Aggregate Productivity/Industrialization           /           /History/Economic History/Economic Planning and Policy",,
632,Ideas within a Context of Power: the African Group in an Evolving UNCTAD,History/Economic History/International and Domestic Trade/International           ,,
633,The Impact of Foreign Trade on the Mexican Economy: Terms of Trade and the Rise of Industry 1880-1923,History/Economic History/International and Domestic Trade/Trade           ,,
634,French Anthropology and the Durkheimians in Colonial Indochina,History/Political History/Colonial/Postcolonial History           ,,
635,The Business of Slaving: Pawnship in Western Africa|| c.1600-1810,"History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           ",,
636,Lord Palmerston and the Irish Famine Emigration,"History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           ",,
637,The Slave Trade and Decentralized Societies,"History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           ",,
638,Social Exclusion|| Inequality and Social Work,Sociology/Culture and Society/Social Change and Development           ,,
639,The Rise and Decline of the Soviet Economy,"History/Economic History/Economic Development, Growth, and Aggregate Productivity/National Development           ",,
640,Capital-Goods Prices and Investment|| 1870-1950,History/Economic History/Business and Corporations/Construction           ,,
641,The Transatlantic Market for British Convict Labor,"History/Economic History/Labor and Employment History/Slavery, Forced Labor, and Reform Movements           ",,
642,Russian Railway Construction and the Urals Charcoal Iron and Steel Industry|| 1851-1914,History/Economic History/Business and Corporations/Transportation           ,,
643,Strategic Consequences of September 11 toward Middle East and Turkey,"Political Science/International Relations/Conflict, Peace, and Security/International Security           ",,
644,Internal Displacement: Livelihood Saving Responses,Sociology/Culture and Society/Social Change and Development           ,,
645,The Information Age: a Blessing or a Curse?,History/Economic History/Technology/Computer Age           ,,
646,The Trade Reducing Effects of Market Power in International Shipping,History/Economic History/Business and Corporations/Transportation           ,,
647,Exploring the Role of Information Technology in Organizational Downsizing: a Tale of Two American Cities,History/Economic History/Technology/Technology Transfer and Investment           ,,
648,Land Cover Dynamics Since the 1950s in Chemoga Watershed|| Blue Nile Basin|| Ethiopia,History/Environmental History/Agriculture           ,,
649,Economic Interests and Regional Trading Agreements: the Case of NAFTA,Economics/Globalization/Evaluation and Assessment of Globalization           ,,
650,Foreign Direct Investment and Local Linkages: Experiences and the Role of Policies. The Case of the Mexican Television Industries in Tijuana,History/Economic History/Business and Corporations/Multinational Corporations           ,,
651,Democratic Governance and Multinational Enterprises: Political Regimes and Inflows of Foreign Direct Investment,History/Economic History/Business and Corporations/Multinational Corporations           ,,
652,Strategy and Circumstance: the Response of American Firms to Japanese Competition in Semiconductors|| 1980-1995,History/Economic History/Business and Corporations/Production           ,,
653,Recasting Intractable Policy Issues: the Wider Implications of the Netherlands Civil Aviation Controversy,History/Economic History/Business and Corporations/Transportation           ,,
654,Building National Identity through Ethnicity: Ethnology in Japan Wartime and after,History/World/Global History/Empires/Imperialism/Consequences and Critiques           ,,
655,Churches|| State and the New Zealand Wars: 1860-1872,History/Social and Cultural History/Systems of Belief/Theory and Issues in Religion and Atheism           ,,
